vid,pid,color,size,stock,price
3671,789,Red,M,10,200000
3672,299,Red,M,10,200000
3673,1046,Red,M,10,200000
3674,353,Red,M,10,200000
3675,14,Red,M,10,200000
3676,707,Red,M,10,200000
3677,1814,Red,M,10,200000
3678,614,Red,M,10,200000
3679,1992,Red,M,10,200000
3680,383,Red,M,10,200000
3681,362,Red,M,10,200000
3682,75,Red,M,10,200000
3683,747,Red,M,10,200000
3684,1024,Red,M,10,200000
3685,460,Red,M,10,200000
3686,1160,Red,M,10,200000
3687,1744,Red,M,10,200000
3688,1175,Red,M,10,200000
3689,1411,Red,M,10,200000
3690,109,Red,M,10,200000
3691,112,Red,M,10,200000
3692,701,Red,M,10,200000
3693,1380,Red,M,10,200000
3694,1560,Red,M,10,200000
3695,106,Red,M,10,200000
3696,409,Red,M,10,200000
3697,1129,Red,M,10,200000
3698,644,Red,M,10,200000
3699,820,Red,M,10,200000
3700,401,Red,M,10,200000
3701,74,Red,M,10,200000
3702,382,Red,M,10,200000
3703,921,Red,M,10,200000
3704,305,Red,M,10,200000
3705,568,Red,M,10,200000
3706,1908,Red,M,10,200000
3707,1105,Red,M,10,200000
3708,1361,Red,M,10,200000
3709,713,Red,M,10,200000
3710,413,Red,M,10,200000
3711,702,Red,M,10,200000
3712,1110,Red,M,10,200000
3713,1933,Red,M,10,200000
3714,383,Red,M,10,200000
3715,802,Red,M,10,200000
3716,743,Red,M,10,200000
3717,303,Red,M,10,200000
3718,1121,Red,M,10,200000
3719,126,Red,M,10,200000
3720,1418,Red,M,10,200000
3721,1559,Red,M,10,200000
3722,1789,Red,M,10,200000
3723,1190,Red,M,10,200000
3724,699,Red,M,10,200000
3725,1836,Red,M,10,200000
3726,705,Red,M,10,200000
3727,1200,Red,M,10,200000
3728,1000,Red,M,10,200000
3729,871,Red,M,10,200000
3730,1027,Red,M,10,200000
3731,363,Red,M,10,200000
3732,1436,Red,M,10,200000
3733,754,Red,M,10,200000
3734,383,Red,M,10,200000
3735,1708,Red,M,10,200000
3736,1206,Red,M,10,200000
3737,1007,Red,M,10,200000
3738,1358,Red,M,10,200000
3739,531,Red,M,10,200000
3740,949,Red,M,10,200000
3741,918,Red,M,10,200000
3742,1876,Red,M,10,200000
3743,300,Red,M,10,200000
3744,578,Red,M,10,200000
3745,1350,Red,M,10,200000
3746,534,Red,M,10,200000
3747,945,Red,M,10,200000
3748,874,Red,M,10,200000
3749,509,Red,M,10,200000
3750,1255,Red,M,10,200000
3751,1501,Red,M,10,200000
3752,743,Red,M,10,200000
3753,147,Red,M,10,200000
3754,430,Red,M,10,200000
3755,124,Red,M,10,200000
3756,1050,Red,M,10,200000
3757,1152,Red,M,10,200000
3758,597,Red,M,10,200000
3759,1007,Red,M,10,200000
3760,1511,Red,M,10,200000
3761,1485,Red,M,10,200000
3762,1535,Red,M,10,200000
3763,459,Red,M,10,200000
3764,556,Red,M,10,200000
3765,1288,Red,M,10,200000
3766,1847,Red,M,10,200000
3767,1345,Red,M,10,200000
3768,591,Red,M,10,200000
3769,417,Red,M,10,200000
3770,738,Red,M,10,200000
3771,1368,Red,M,10,200000
3772,1124,Red,M,10,200000
3773,1201,Red,M,10,200000
3774,945,Red,M,10,200000
3775,725,Red,M,10,200000
3776,1688,Red,M,10,200000
3777,875,Red,M,10,200000
3778,1509,Red,M,10,200000
3779,349,Red,M,10,200000
3780,765,Red,M,10,200000
3781,1947,Red,M,10,200000
3782,958,Red,M,10,200000
3783,353,Red,M,10,200000
3784,1249,Red,M,10,200000
3785,1162,Red,M,10,200000
3786,1026,Red,M,10,200000
3787,952,Red,M,10,200000
3788,685,Red,M,10,200000
3789,1492,Red,M,10,200000
3790,1255,Red,M,10,200000
3791,1179,Red,M,10,200000
3792,1320,Red,M,10,200000
3793,1728,Red,M,10,200000
3794,141,Red,M,10,200000
3795,666,Red,M,10,200000
3796,1398,Red,M,10,200000
3797,1246,Red,M,10,200000
3798,747,Red,M,10,200000
3799,348,Red,M,10,200000
3800,912,Red,M,10,200000
3801,1600,Red,M,10,200000
3802,820,Red,M,10,200000
3803,1795,Red,M,10,200000
3804,129,Red,M,10,200000
3805,1551,Red,M,10,200000
3806,933,Red,M,10,200000
3807,1246,Red,M,10,200000
3808,1450,Red,M,10,200000
3809,94,Red,M,10,200000
3810,687,Red,M,10,200000
3811,120,Red,M,10,200000
3812,1730,Red,M,10,200000
3813,475,Red,M,10,200000
3814,171,Red,M,10,200000
3815,1262,Red,M,10,200000
3816,750,Red,M,10,200000
3817,1090,Red,M,10,200000
3818,1119,Red,M,10,200000
3819,1853,Red,M,10,200000
3820,89,Red,M,10,200000
3821,1932,Red,M,10,200000
3822,1595,Red,M,10,200000
3823,921,Red,M,10,200000
3824,704,Red,M,10,200000
3825,676,Red,M,10,200000
3826,32,Red,M,10,200000
3827,1115,Red,M,10,200000
3828,397,Red,M,10,200000
3829,570,Red,M,10,200000
3830,1502,Red,M,10,200000
3831,98,Red,M,10,200000
3832,317,Red,M,10,200000
3833,657,Red,M,10,200000
3834,776,Red,M,10,200000
3835,1834,Red,M,10,200000
3836,1472,Red,M,10,200000
3837,1619,Red,M,10,200000
3838,455,Red,M,10,200000
3839,506,Red,M,10,200000
3840,1245,Red,M,10,200000
3841,1060,Red,M,10,200000
3842,567,Red,M,10,200000
3843,839,Red,M,10,200000
3844,1551,Red,M,10,200000
3845,1619,Red,M,10,200000
3846,1410,Red,M,10,200000
3847,38,Red,M,10,200000
3848,1696,Red,M,10,200000
3849,925,Red,M,10,200000
3850,1463,Red,M,10,200000
3851,879,Red,M,10,200000
3852,1521,Red,M,10,200000
3853,1100,Red,M,10,200000
3854,743,Red,M,10,200000
3855,125,Red,M,10,200000
3856,1811,Red,M,10,200000
3857,1245,Red,M,10,200000
3858,1564,Red,M,10,200000
3859,1874,Red,M,10,200000
3860,69,Red,M,10,200000
3861,1919,Red,M,10,200000
3862,742,Red,M,10,200000
3863,1671,Red,M,10,200000
3864,1066,Red,M,10,200000
3865,1335,Red,M,10,200000
3866,291,Red,M,10,200000
3867,1408,Red,M,10,200000
3868,870,Red,M,10,200000
3869,1361,Red,M,10,200000
3870,329,Red,M,10,200000
3871,1246,Red,M,10,200000
3872,37,Red,M,10,200000
3873,1,Red,M,10,200000
3874,1587,Red,M,10,200000
3875,495,Red,M,10,200000
3876,1112,Red,M,10,200000
3877,1703,Red,M,10,200000
3878,535,Red,M,10,200000
3879,1360,Red,M,10,200000
3880,1645,Red,M,10,200000
3881,1984,Red,M,10,200000
3882,416,Red,M,10,200000
3883,1090,Red,M,10,200000
3884,201,Red,M,10,200000
3885,1977,Red,M,10,200000
3886,61,Red,M,10,200000
3887,202,Red,M,10,200000
3888,1525,Red,M,10,200000
3889,1663,Red,M,10,200000
3890,1221,Red,M,10,200000
3891,1747,Red,M,10,200000
3892,867,Red,M,10,200000
3893,530,Red,M,10,200000
3894,357,Red,M,10,200000
3895,1726,Red,M,10,200000
3896,747,Red,M,10,200000
3897,328,Red,M,10,200000
3898,1159,Red,M,10,200000
3899,713,Red,M,10,200000
3900,582,Red,M,10,200000
3901,509,Red,M,10,200000
3902,960,Red,M,10,200000
3903,1310,Red,M,10,200000
3904,1574,Red,M,10,200000
3905,824,Red,M,10,200000
3906,1335,Red,M,10,200000
3907,434,Red,M,10,200000
3908,1584,Red,M,10,200000
3909,1641,Red,M,10,200000
3910,1485,Red,M,10,200000
3911,1662,Red,M,10,200000
3912,391,Red,M,10,200000
3913,15,Red,M,10,200000
3914,237,Red,M,10,200000
3915,1386,Red,M,10,200000
3916,486,Red,M,10,200000
3917,86,Red,M,10,200000
3918,82,Red,M,10,200000
3919,597,Red,M,10,200000
3920,1914,Red,M,10,200000
3921,589,Red,M,10,200000
3922,1183,Red,M,10,200000
3923,241,Red,M,10,200000
3924,154,Red,M,10,200000
3925,918,Red,M,10,200000
3926,975,Red,M,10,200000
3927,1276,Red,M,10,200000
3928,1540,Red,M,10,200000
3929,1910,Red,M,10,200000
3930,986,Red,M,10,200000
3931,377,Red,M,10,200000
3932,133,Red,M,10,200000
3933,1068,Red,M,10,200000
3934,1632,Red,M,10,200000
3935,1453,Red,M,10,200000
3936,68,Red,M,10,200000
3937,143,Red,M,10,200000
3938,1621,Red,M,10,200000
3939,197,Red,M,10,200000
3940,1755,Red,M,10,200000
3941,1551,Red,M,10,200000
3942,1417,Red,M,10,200000
3943,532,Red,M,10,200000
3944,995,Red,M,10,200000
3945,878,Red,M,10,200000
3946,419,Red,M,10,200000
3947,1675,Red,M,10,200000
3948,652,Red,M,10,200000
3949,1160,Red,M,10,200000
3950,1929,Red,M,10,200000
3951,1825,Red,M,10,200000
3952,86,Red,M,10,200000
3953,428,Red,M,10,200000
3954,1071,Red,M,10,200000
3955,258,Red,M,10,200000
3956,1870,Red,M,10,200000
3957,1327,Red,M,10,200000
3958,729,Red,M,10,200000
3959,1748,Red,M,10,200000
3960,872,Red,M,10,200000
3961,806,Red,M,10,200000
3962,1647,Red,M,10,200000
3963,628,Red,M,10,200000
3964,1958,Red,M,10,200000
3965,1937,Red,M,10,200000
3966,1564,Red,M,10,200000
3967,607,Red,M,10,200000
3968,1394,Red,M,10,200000
3969,1384,Red,M,10,200000
3970,1714,Red,M,10,200000
3971,1773,Red,M,10,200000
3972,142,Red,M,10,200000
3973,957,Red,M,10,200000
3974,31,Red,M,10,200000
3975,1719,Red,M,10,200000
3976,1941,Red,M,10,200000
3977,768,Red,M,10,200000
3978,324,Red,M,10,200000
3979,217,Red,M,10,200000
3980,557,Red,M,10,200000
3981,1009,Red,M,10,200000
3982,343,Red,M,10,200000
3983,531,Red,M,10,200000
3984,1052,Red,M,10,200000
3985,880,Red,M,10,200000
3986,1943,Red,M,10,200000
3987,889,Red,M,10,200000
3988,1428,Red,M,10,200000
3989,1025,Red,M,10,200000
3990,87,Red,M,10,200000
3991,747,Red,M,10,200000
3992,13,Red,M,10,200000
3993,1116,Red,M,10,200000
3994,106,Red,M,10,200000
3995,735,Red,M,10,200000
3996,1197,Red,M,10,200000
3997,208,Red,M,10,200000
3998,1721,Red,M,10,200000
3999,1369,Red,M,10,200000
4000,1366,Red,M,10,200000
4001,1239,Red,M,10,200000
4002,259,Red,M,10,200000
4003,28,Red,M,10,200000
4004,1004,Red,M,10,200000
4005,517,Red,M,10,200000
4006,1650,Red,M,10,200000
4007,1931,Red,M,10,200000
4008,369,Red,M,10,200000
4009,1642,Red,M,10,200000
4010,630,Red,M,10,200000
4011,248,Red,M,10,200000
4012,735,Red,M,10,200000
4013,39,Red,M,10,200000
4014,256,Red,M,10,200000
4015,1678,Red,M,10,200000
4016,1762,Red,M,10,200000
4017,1389,Red,M,10,200000
4018,477,Red,M,10,200000
4019,122,Red,M,10,200000
4020,720,Red,M,10,200000
4021,1697,Red,M,10,200000
4022,1037,Red,M,10,200000
4023,1700,Red,M,10,200000
4024,1573,Red,M,10,200000
4025,1227,Red,M,10,200000
4026,1631,Red,M,10,200000
4027,860,Red,M,10,200000
4028,175,Red,M,10,200000
4029,1406,Red,M,10,200000
4030,843,Red,M,10,200000
4031,1631,Red,M,10,200000
4032,1746,Red,M,10,200000
4033,1682,Red,M,10,200000
4034,1355,Red,M,10,200000
4035,1976,Red,M,10,200000
4036,1737,Red,M,10,200000
4037,61,Red,M,10,200000
4038,1271,Red,M,10,200000
4039,1603,Red,M,10,200000
4040,203,Red,M,10,200000
4041,256,Red,M,10,200000
4042,779,Red,M,10,200000
4043,653,Red,M,10,200000
4044,1542,Red,M,10,200000
4045,685,Red,M,10,200000
4046,1911,Red,M,10,200000
4047,983,Red,M,10,200000
4048,842,Red,M,10,200000
4049,1239,Red,M,10,200000
4050,340,Red,M,10,200000
4051,937,Red,M,10,200000
4052,580,Red,M,10,200000
4053,386,Red,M,10,200000
4054,1982,Red,M,10,200000
4055,852,Red,M,10,200000
4056,1893,Red,M,10,200000
4057,1961,Red,M,10,200000
4058,658,Red,M,10,200000
4059,1712,Red,M,10,200000
4060,1503,Red,M,10,200000
4061,46,Red,M,10,200000
4062,933,Red,M,10,200000
4063,1156,Red,M,10,200000
4064,1116,Red,M,10,200000
4065,1724,Red,M,10,200000
4066,494,Red,M,10,200000
4067,1859,Red,M,10,200000
4068,170,Red,M,10,200000
4069,1672,Red,M,10,200000
4070,641,Red,M,10,200000
4071,755,Red,M,10,200000
4072,1943,Red,M,10,200000
4073,1462,Red,M,10,200000
4074,1945,Red,M,10,200000
4075,1098,Red,M,10,200000
4076,1141,Red,M,10,200000
4077,664,Red,M,10,200000
4078,945,Red,M,10,200000
4079,241,Red,M,10,200000
4080,1162,Red,M,10,200000
4081,1489,Red,M,10,200000
4082,1392,Red,M,10,200000
4083,378,Red,M,10,200000
4084,1254,Red,M,10,200000
4085,184,Red,M,10,200000
4086,1471,Red,M,10,200000
4087,1198,Red,M,10,200000
4088,578,Red,M,10,200000
4089,1064,Red,M,10,200000
4090,295,Red,M,10,200000
4091,271,Red,M,10,200000
4092,930,Red,M,10,200000
4093,1860,Red,M,10,200000
4094,1212,Red,M,10,200000
4095,300,Red,M,10,200000
4096,294,Red,M,10,200000
4097,1448,Red,M,10,200000
4098,192,Red,M,10,200000
4099,371,Red,M,10,200000
4100,643,Red,M,10,200000
4101,1546,Red,M,10,200000
4102,197,Red,M,10,200000
4103,928,Red,M,10,200000
4104,409,Red,M,10,200000
4105,879,Red,M,10,200000
4106,243,Red,M,10,200000
4107,1572,Red,M,10,200000
4108,960,Red,M,10,200000
4109,1387,Red,M,10,200000
4110,1954,Red,M,10,200000
4111,673,Red,M,10,200000
4112,452,Red,M,10,200000
4113,1152,Red,M,10,200000
4114,309,Red,M,10,200000
4115,722,Red,M,10,200000
4116,314,Red,M,10,200000
4117,1063,Red,M,10,200000
4118,1971,Red,M,10,200000
4119,1063,Red,M,10,200000
4120,1726,Red,M,10,200000
4121,1869,Red,M,10,200000
4122,1475,Red,M,10,200000
4123,237,Red,M,10,200000
4124,1867,Red,M,10,200000
4125,1732,Red,M,10,200000
4126,227,Red,M,10,200000
4127,1308,Red,M,10,200000
4128,501,Red,M,10,200000
4129,1787,Red,M,10,200000
4130,1477,Red,M,10,200000
4131,635,Red,M,10,200000
4132,1991,Red,M,10,200000
4133,552,Red,M,10,200000
4134,567,Red,M,10,200000
4135,94,Red,M,10,200000
4136,852,Red,M,10,200000
4137,417,Red,M,10,200000
4138,1677,Red,M,10,200000
4139,735,Red,M,10,200000
4140,1516,Red,M,10,200000
4141,1002,Red,M,10,200000
4142,1614,Red,M,10,200000
4143,1163,Red,M,10,200000
4144,989,Red,M,10,200000
4145,1672,Red,M,10,200000
4146,1047,Red,M,10,200000
4147,1139,Red,M,10,200000
4148,931,Red,M,10,200000
4149,1508,Red,M,10,200000
4150,255,Red,M,10,200000
4151,562,Red,M,10,200000
4152,1150,Red,M,10,200000
4153,428,Red,M,10,200000
4154,1449,Red,M,10,200000
4155,1502,Red,M,10,200000
4156,1662,Red,M,10,200000
4157,1075,Red,M,10,200000
4158,431,Red,M,10,200000
4159,360,Red,M,10,200000
4160,1486,Red,M,10,200000
4161,1512,Red,M,10,200000
4162,482,Red,M,10,200000
4163,1134,Red,M,10,200000
4164,1146,Red,M,10,200000
4165,853,Red,M,10,200000
4166,747,Red,M,10,200000
4167,1648,Red,M,10,200000
4168,1614,Red,M,10,200000
4169,110,Red,M,10,200000
4170,60,Red,M,10,200000
4171,1023,Red,M,10,200000
4172,764,Red,M,10,200000
4173,137,Red,M,10,200000
4174,456,Red,M,10,200000
4175,145,Red,M,10,200000
4176,41,Red,M,10,200000
4177,1293,Red,M,10,200000
4178,603,Red,M,10,200000
4179,290,Red,M,10,200000
4180,1957,Red,M,10,200000
4181,290,Red,M,10,200000
4182,1479,Red,M,10,200000
4183,1524,Red,M,10,200000
4184,102,Red,M,10,200000
4185,1624,Red,M,10,200000
4186,397,Red,M,10,200000
4187,583,Red,M,10,200000
4188,144,Red,M,10,200000
4189,212,Red,M,10,200000
4190,564,Red,M,10,200000
4191,1363,Red,M,10,200000
4192,1091,Red,M,10,200000
4193,1973,Red,M,10,200000
4194,425,Red,M,10,200000
4195,946,Red,M,10,200000
4196,512,Red,M,10,200000
4197,1829,Red,M,10,200000
4198,1604,Red,M,10,200000
4199,1435,Red,M,10,200000
4200,1737,Red,M,10,200000
4201,331,Red,M,10,200000
4202,770,Red,M,10,200000
4203,569,Red,M,10,200000
4204,469,Red,M,10,200000
4205,1565,Red,M,10,200000
4206,1140,Red,M,10,200000
4207,762,Red,M,10,200000
4208,1836,Red,M,10,200000
4209,1618,Red,M,10,200000
4210,1556,Red,M,10,200000
4211,1763,Red,M,10,200000
4212,709,Red,M,10,200000
4213,1157,Red,M,10,200000
4214,1039,Red,M,10,200000
4215,241,Red,M,10,200000
4216,1226,Red,M,10,200000
4217,1766,Red,M,10,200000
4218,803,Red,M,10,200000
4219,186,Red,M,10,200000
4220,1316,Red,M,10,200000
4221,427,Red,M,10,200000
4222,854,Red,M,10,200000
4223,1666,Red,M,10,200000
4224,1625,Red,M,10,200000
4225,452,Red,M,10,200000
4226,576,Red,M,10,200000
4227,378,Red,M,10,200000
4228,1550,Red,M,10,200000
4229,1932,Red,M,10,200000
4230,1719,Red,M,10,200000
4231,1202,Red,M,10,200000
4232,1706,Red,M,10,200000
4233,1499,Red,M,10,200000
4234,1605,Red,M,10,200000
4235,1167,Red,M,10,200000
4236,1450,Red,M,10,200000
4237,89,Red,M,10,200000
4238,568,Red,M,10,200000
4239,8,Red,M,10,200000
4240,1834,Red,M,10,200000
4241,1468,Red,M,10,200000
4242,1205,Red,M,10,200000
4243,794,Red,M,10,200000
4244,1094,Red,M,10,200000
4245,738,Red,M,10,200000
4246,1306,Red,M,10,200000
4247,156,Red,M,10,200000
4248,1725,Red,M,10,200000
4249,1338,Red,M,10,200000
4250,1759,Red,M,10,200000
4251,332,Red,M,10,200000
4252,1919,Red,M,10,200000
4253,1741,Red,M,10,200000
4254,728,Red,M,10,200000
4255,936,Red,M,10,200000
4256,243,Red,M,10,200000
4257,1866,Red,M,10,200000
4258,1082,Red,M,10,200000
4259,1097,Red,M,10,200000
4260,1432,Red,M,10,200000
4261,671,Red,M,10,200000
4262,1591,Red,M,10,200000
4263,1978,Red,M,10,200000
4264,918,Red,M,10,200000
4265,1108,Red,M,10,200000
4266,1944,Red,M,10,200000
4267,358,Red,M,10,200000
4268,1551,Red,M,10,200000
4269,129,Red,M,10,200000
4270,710,Red,M,10,200000
4271,671,Red,M,10,200000
4272,167,Red,M,10,200000
4273,1279,Red,M,10,200000
4274,308,Red,M,10,200000
4275,1835,Red,M,10,200000
4276,1613,Red,M,10,200000
4277,1228,Red,M,10,200000
4278,845,Red,M,10,200000
4279,665,Red,M,10,200000
4280,165,Red,M,10,200000
4281,696,Red,M,10,200000
4282,1685,Red,M,10,200000
4283,1314,Red,M,10,200000
4284,1252,Red,M,10,200000
4285,573,Red,M,10,200000
4286,639,Red,M,10,200000
4287,1962,Red,M,10,200000
4288,263,Red,M,10,200000
4289,1083,Red,M,10,200000
4290,1131,Red,M,10,200000
4291,373,Red,M,10,200000
4292,256,Red,M,10,200000
4293,1233,Red,M,10,200000
4294,665,Red,M,10,200000
4295,694,Red,M,10,200000
4296,1679,Red,M,10,200000
4297,712,Red,M,10,200000
4298,175,Red,M,10,200000
4299,19,Red,M,10,200000
4300,1433,Red,M,10,200000
4301,697,Red,M,10,200000
4302,818,Red,M,10,200000
4303,452,Red,M,10,200000
4304,791,Red,M,10,200000
4305,1151,Red,M,10,200000
4306,1124,Red,M,10,200000
4307,1515,Red,M,10,200000
4308,1293,Red,M,10,200000
4309,295,Red,M,10,200000
4310,507,Red,M,10,200000
4311,1389,Red,M,10,200000
4312,261,Red,M,10,200000
4313,1572,Red,M,10,200000
4314,922,Red,M,10,200000
4315,558,Red,M,10,200000
4316,1399,Red,M,10,200000
4317,671,Red,M,10,200000
4318,1342,Red,M,10,200000
4319,1195,Red,M,10,200000
4320,488,Red,M,10,200000
4321,987,Red,M,10,200000
4322,1799,Red,M,10,200000
4323,1265,Red,M,10,200000
4324,45,Red,M,10,200000
4325,1238,Red,M,10,200000
4326,257,Red,M,10,200000
4327,267,Red,M,10,200000
4328,298,Red,M,10,200000
4329,940,Red,M,10,200000
4330,1678,Red,M,10,200000
4331,8,Red,M,10,200000
4332,1083,Red,M,10,200000
4333,1366,Red,M,10,200000
4334,1298,Red,M,10,200000
4335,1275,Red,M,10,200000
4336,749,Red,M,10,200000
4337,384,Red,M,10,200000
4338,1050,Red,M,10,200000
4339,1516,Red,M,10,200000
4340,1146,Red,M,10,200000
4341,1303,Red,M,10,200000
4342,473,Red,M,10,200000
4343,204,Red,M,10,200000
4344,880,Red,M,10,200000
4345,1873,Red,M,10,200000
4346,497,Red,M,10,200000
4347,1926,Red,M,10,200000
4348,125,Red,M,10,200000
4349,631,Red,M,10,200000
4350,698,Red,M,10,200000
4351,640,Red,M,10,200000
4352,393,Red,M,10,200000
4353,109,Red,M,10,200000
4354,1059,Red,M,10,200000
4355,113,Red,M,10,200000
4356,640,Red,M,10,200000
4357,483,Red,M,10,200000
4358,338,Red,M,10,200000
4359,332,Red,M,10,200000
4360,1051,Red,M,10,200000
4361,1652,Red,M,10,200000
4362,953,Red,M,10,200000
4363,923,Red,M,10,200000
4364,1801,Red,M,10,200000
4365,1867,Red,M,10,200000
4366,1175,Red,M,10,200000
4367,23,Red,M,10,200000
4368,559,Red,M,10,200000
4369,309,Red,M,10,200000
4370,40,Red,M,10,200000
4371,1075,Red,M,10,200000
4372,1913,Red,M,10,200000
4373,1217,Red,M,10,200000
4374,891,Red,M,10,200000
4375,1097,Red,M,10,200000
4376,572,Red,M,10,200000
4377,1828,Red,M,10,200000
4378,62,Red,M,10,200000
4379,1964,Red,M,10,200000
4380,874,Red,M,10,200000
4381,90,Red,M,10,200000
4382,1575,Red,M,10,200000
4383,541,Red,M,10,200000
4384,1344,Red,M,10,200000
4385,711,Red,M,10,200000
4386,177,Red,M,10,200000
4387,1384,Red,M,10,200000
4388,223,Red,M,10,200000
4389,219,Red,M,10,200000
4390,1889,Red,M,10,200000
4391,1086,Red,M,10,200000
4392,181,Red,M,10,200000
4393,115,Red,M,10,200000
4394,293,Red,M,10,200000
4395,1902,Red,M,10,200000
4396,1016,Red,M,10,200000
4397,1500,Red,M,10,200000
4398,1016,Red,M,10,200000
4399,525,Red,M,10,200000
4400,1295,Red,M,10,200000
4401,1315,Red,M,10,200000
4402,564,Red,M,10,200000
4403,1045,Red,M,10,200000
4404,29,Red,M,10,200000
4405,1064,Red,M,10,200000
4406,1684,Red,M,10,200000
4407,1785,Red,M,10,200000
4408,1003,Red,M,10,200000
4409,593,Red,M,10,200000
4410,1893,Red,M,10,200000
4411,950,Red,M,10,200000
4412,976,Red,M,10,200000
4413,395,Red,M,10,200000
4414,1977,Red,M,10,200000
4415,1876,Red,M,10,200000
4416,1423,Red,M,10,200000
4417,1611,Red,M,10,200000
4418,1095,Red,M,10,200000
4419,1708,Red,M,10,200000
4420,606,Red,M,10,200000
4421,1202,Red,M,10,200000
4422,162,Red,M,10,200000
4423,725,Red,M,10,200000
4424,78,Red,M,10,200000
4425,559,Red,M,10,200000
4426,964,Red,M,10,200000
4427,1063,Red,M,10,200000
4428,812,Red,M,10,200000
4429,1006,Red,M,10,200000
4430,839,Red,M,10,200000
4431,368,Red,M,10,200000
4432,1507,Red,M,10,200000
4433,1870,Red,M,10,200000
4434,1569,Red,M,10,200000
4435,52,Red,M,10,200000
4436,475,Red,M,10,200000
4437,784,Red,M,10,200000
4438,1961,Red,M,10,200000
4439,559,Red,M,10,200000
4440,1282,Red,M,10,200000
4441,1500,Red,M,10,200000
4442,282,Red,M,10,200000
4443,886,Red,M,10,200000
4444,1781,Red,M,10,200000
4445,1246,Red,M,10,200000
4446,163,Red,M,10,200000
4447,492,Red,M,10,200000
4448,1116,Red,M,10,200000
4449,397,Red,M,10,200000
4450,1320,Red,M,10,200000
4451,1488,Red,M,10,200000
4452,431,Red,M,10,200000
4453,1148,Red,M,10,200000
4454,1736,Red,M,10,200000
4455,1156,Red,M,10,200000
4456,649,Red,M,10,200000
4457,1162,Red,M,10,200000
4458,1052,Red,M,10,200000
4459,168,Red,M,10,200000
4460,232,Red,M,10,200000
4461,1412,Red,M,10,200000
4462,185,Red,M,10,200000
4463,501,Red,M,10,200000
4464,829,Red,M,10,200000
4465,1034,Red,M,10,200000
4466,1106,Red,M,10,200000
4467,1510,Red,M,10,200000
4468,1846,Red,M,10,200000
4469,990,Red,M,10,200000
4470,126,Red,M,10,200000
4471,432,Red,M,10,200000
4472,133,Red,M,10,200000
4473,1304,Red,M,10,200000
4474,769,Red,M,10,200000
4475,1474,Red,M,10,200000
4476,877,Red,M,10,200000
4477,1335,Red,M,10,200000
4478,457,Red,M,10,200000
4479,439,Red,M,10,200000
4480,137,Red,M,10,200000
4481,867,Red,M,10,200000
4482,1800,Red,M,10,200000
4483,1480,Red,M,10,200000
4484,345,Red,M,10,200000
4485,958,Red,M,10,200000
4486,856,Red,M,10,200000
4487,1791,Red,M,10,200000
4488,1001,Red,M,10,200000
4489,1481,Red,M,10,200000
4490,512,Red,M,10,200000
4491,1815,Red,M,10,200000
4492,1760,Red,M,10,200000
4493,290,Red,M,10,200000
4494,834,Red,M,10,200000
4495,367,Red,M,10,200000
4496,18,Red,M,10,200000
4497,1914,Red,M,10,200000
4498,1086,Red,M,10,200000
4499,1197,Red,M,10,200000
4500,770,Red,M,10,200000
4501,1461,Red,M,10,200000
4502,998,Red,M,10,200000
4503,1215,Red,M,10,200000
4504,1656,Red,M,10,200000
4505,539,Red,M,10,200000
4506,1583,Red,M,10,200000
4507,1260,Red,M,10,200000
4508,347,Red,M,10,200000
4509,1547,Red,M,10,200000
4510,993,Red,M,10,200000
4511,601,Red,M,10,200000
4512,1707,Red,M,10,200000
4513,1135,Red,M,10,200000
4514,1595,Red,M,10,200000
4515,360,Red,M,10,200000
4516,525,Red,M,10,200000
4517,1531,Red,M,10,200000
4518,1318,Red,M,10,200000
4519,667,Red,M,10,200000
4520,1492,Red,M,10,200000
4521,1071,Red,M,10,200000
4522,1124,Red,M,10,200000
4523,1782,Red,M,10,200000
4524,1576,Red,M,10,200000
4525,1820,Red,M,10,200000
4526,613,Red,M,10,200000
4527,291,Red,M,10,200000
4528,150,Red,M,10,200000
4529,371,Red,M,10,200000
4530,1622,Red,M,10,200000
4531,638,Red,M,10,200000
4532,436,Red,M,10,200000
4533,1145,Red,M,10,200000
4534,1286,Red,M,10,200000
4535,305,Red,M,10,200000
4536,943,Red,M,10,200000
4537,567,Red,M,10,200000
4538,566,Red,M,10,200000
4539,1354,Red,M,10,200000
4540,1955,Red,M,10,200000
4541,1341,Red,M,10,200000
4542,1789,Red,M,10,200000
4543,535,Red,M,10,200000
4544,1142,Red,M,10,200000
4545,855,Red,M,10,200000
4546,837,Red,M,10,200000
4547,1716,Red,M,10,200000
4548,1601,Red,M,10,200000
4549,407,Red,M,10,200000
4550,566,Red,M,10,200000
4551,1644,Red,M,10,200000
4552,316,Red,M,10,200000
4553,1138,Red,M,10,200000
4554,1420,Red,M,10,200000
4555,1083,Red,M,10,200000
4556,1765,Red,M,10,200000
4557,1543,Red,M,10,200000
4558,919,Red,M,10,200000
4559,1524,Red,M,10,200000
4560,1885,Red,M,10,200000
4561,1017,Red,M,10,200000
4562,1519,Red,M,10,200000
4563,1278,Red,M,10,200000
4564,111,Red,M,10,200000
4565,190,Red,M,10,200000
4566,1826,Red,M,10,200000
4567,1049,Red,M,10,200000
4568,1630,Red,M,10,200000
4569,225,Red,M,10,200000
4570,1148,Red,M,10,200000
4571,1151,Red,M,10,200000
4572,826,Red,M,10,200000
