id,oid,vid,qty
1395,9350,1076,1
1396,14020,1845,1
1397,14852,2202,1
1398,12346,4848,1
1399,41,742,1
1400,9054,1468,1
1401,569,3161,1
1402,3915,2867,1
1403,13378,3005,1
1404,13209,176,1
1405,7222,3246,1
1406,6369,730,1
1407,3698,347,1
1408,7991,1774,1
1409,10158,3413,1
1410,10750,4593,1
1411,4757,563,1
1412,7234,3103,1
1413,4335,2046,1
1414,6735,3163,1
1415,7970,3336,1
1416,12687,363,1
1417,48,2396,1
1418,3568,2142,1
1419,11017,4810,1
1420,1243,2413,1
1421,4152,330,1
1422,4017,4412,1
1423,11067,1154,1
1424,9888,4804,1
1425,4029,1957,1
1426,2315,2070,1
1427,14974,1378,1
1428,2256,837,1
1429,10770,1838,1
1430,1099,880,1
1431,4542,743,1
1432,2320,3172,1
1433,12014,3007,1
1434,6494,3466,1
1435,14756,4177,1
1436,535,3330,1
1437,4516,587,1
1438,13251,811,1
1439,11723,3399,1
1440,12980,1125,1
1441,1981,2448,1
1442,14364,2549,1
1443,1197,4702,1
1444,14514,2285,1
1445,12335,389,1
1446,1708,3790,1
1447,12633,1784,1
1448,3574,2610,1
1449,8081,1406,1
1450,6769,2786,1
1451,9696,1775,1
1452,13063,2857,1
1453,4108,2069,1
1454,4891,2548,1
1455,12811,3969,1
1456,2669,2078,1
1457,211,3024,1
1458,2171,3443,1
1459,10238,170,1
1460,3091,57,1
1461,11979,2912,1
1462,14301,1551,1
1463,12320,495,1
1464,12837,683,1
1465,547,2629,1
1466,4037,923,1
1467,7448,2343,1
1468,786,2503,1
1469,1925,1452,1
1470,12773,89,1
1471,12185,3010,1
1472,5274,1739,1
1473,10642,2523,1
1474,3477,2996,1
1475,10934,1251,1
1476,6344,790,1
1477,6866,1297,1
1478,1289,2687,1
1479,2310,3360,1
1480,11120,3505,1
1481,5345,4945,1
1482,8607,904,1
1483,41,2878,1
1484,3106,544,1
1485,12098,501,1
1486,9909,1353,1
1487,9520,1887,1
1488,989,1520,1
1489,32,3364,1
1490,614,3571,1
1491,9520,1501,1
1492,11148,1048,1
1493,2975,3382,1
1494,4094,4186,1
1495,7023,1206,1
1496,3484,2426,1
1497,6407,1132,1
1498,14585,4078,1
1499,10741,3296,1
1500,14707,104,1
1501,8505,4875,1
1502,12327,4934,1
1503,7108,2907,1
1504,9154,4809,1
1505,6535,671,1
1506,9291,572,1
1507,136,3396,1
1508,11252,1083,1
1509,5863,3834,1
1510,1775,4013,1
1511,2496,1086,1
1512,4244,2168,1
1513,14481,4076,1
1514,13952,1416,1
1515,3754,4232,1
1516,11642,2227,1
1517,6188,3969,1
1518,9304,4460,1
1519,12682,1451,1
1520,8046,3066,1
1521,13396,2688,1
1522,11110,3692,1
1523,5115,3323,1
1524,6427,3275,1
1525,1167,4968,1
1526,12783,804,1
1527,6579,243,1
1528,14917,3104,1
1529,14258,2803,1
1530,7449,3338,1
1531,1499,691,1
1532,9539,4133,1
1533,456,397,1
1534,11682,1167,1
1535,149,2171,1
1536,4541,198,1
1537,12267,948,1
1538,12340,1902,1
1539,10396,3743,1
1540,10726,3300,1
1541,9376,542,1
1542,10308,4305,1
1543,6614,2234,1
1544,14834,4070,1
1545,11231,1895,1
1546,6270,1617,1
1547,14157,3645,1
1548,4121,2058,1
1549,89,4018,1
1550,14290,580,1
1551,7897,4607,1
1552,8026,2451,1
1553,1352,4029,1
1554,12234,774,1
1555,1671,4339,1
1556,13016,2329,1
1557,14417,3528,1
1558,9105,707,1
1559,8693,4191,1
1560,10848,3902,1
1561,3748,4044,1
1562,7468,2632,1
1563,10034,2889,1
1564,4920,4557,1
1565,9978,4797,1
1566,8332,4431,1
1567,7586,3562,1
1568,7705,3867,1
1569,4126,129,1
1570,8130,305,1
1571,9840,212,1
1572,7846,4792,1
1573,1621,104,1
1574,666,2763,1
1575,7506,2717,1
1576,12002,3516,1
1577,12629,980,1
1578,568,1636,1
1579,11976,684,1
1580,12525,3356,1
1581,9769,1152,1
1582,10581,3851,1
1583,11453,4432,1
1584,8208,4564,1
1585,1530,3347,1
1586,4170,3434,1
1587,11532,1358,1
1588,9123,275,1
1589,10319,1692,1
1590,946,3055,1
1591,1027,1745,1
1592,9645,4004,1
1593,11262,3500,1
1594,3828,3088,1
1595,2171,4761,1
1596,780,1825,1
1597,10040,3361,1
1598,9303,508,1
1599,229,1535,1
1600,14248,392,1
1601,2440,2303,1
1602,11788,3054,1
1603,414,1076,1
1604,1420,2344,1
1605,6244,902,1
1606,4135,1099,1
1607,4827,911,1
1608,10621,3386,1
1609,6090,2561,1
1610,3078,928,1
1611,6645,4414,1
1612,4536,4530,1
1613,6380,1635,1
1614,6584,1846,1
1615,9446,3553,1
1616,1047,2300,1
1617,8556,177,1
1618,13414,3896,1
1619,12754,3780,1
1620,3965,1089,1
1621,968,124,1
1622,3444,4938,1
1623,8527,4003,1
1624,12381,1266,1
1625,7174,3118,1
1626,10192,1809,1
1627,5996,2301,1
1628,14526,2361,1
1629,6408,4785,1
1630,3322,3734,1
1631,10413,3875,1
1632,8521,3972,1
1633,14329,4501,1
1634,11466,4261,1
1635,5404,1319,1
1636,4681,2595,1
1637,9670,2673,1
1638,6717,1592,1
1639,2825,224,1
1640,9289,4847,1
1641,4422,3095,1
1642,2792,2854,1
1643,14323,2986,1
1644,13601,3075,1
1645,6042,4666,1
1646,5090,1808,1
1647,10645,2104,1
1648,13521,3092,1
1649,4549,1360,1
1650,9334,1680,1
1651,12217,2772,1
1652,8676,1602,1
1653,7300,1985,1
1654,12990,3873,1
1655,14479,2418,1
1656,7198,2855,1
1657,2262,2392,1
1658,8993,492,1
1659,3991,4898,1
1660,9814,4844,1
1661,596,631,1
1662,9853,2391,1
1663,3842,3701,1
1664,8428,2368,1
1665,12370,1356,1
1666,8469,1253,1
1667,9772,445,1
1668,12187,674,1
1669,4540,2433,1
1670,8587,522,1
1671,6453,4335,1
1672,7456,4868,1
1673,3505,2965,1
1674,5262,2054,1
1675,11834,3609,1
1676,13032,4672,1
1677,13243,877,1
1678,7357,479,1
1679,4320,262,1
1680,12917,4588,1
1681,10005,3919,1
1682,8402,497,1
1683,2762,3527,1
1684,3266,2695,1
1685,9747,1011,1
1686,13096,3655,1
1687,13309,3625,1
1688,13650,451,1
1689,4892,706,1
1690,14741,1968,1
1691,13362,1243,1
1692,8396,235,1
1693,6011,689,1
1694,1336,2581,1
1695,8820,3870,1
1696,11137,4732,1
1697,12689,260,1
1698,1531,3343,1
1699,11925,1069,1
1700,14812,4205,1
1701,10820,3357,1
1702,12713,1291,1
1703,9077,4700,1
1704,12912,456,1
1705,10475,1636,1
1706,3665,1791,1
1707,6643,1259,1
1708,6549,2657,1
1709,4207,4981,1
1710,5265,2156,1
1711,7641,1682,1
1712,2060,2059,1
1713,14236,1559,1
1714,283,1059,1
1715,1235,1668,1
1716,2461,304,1
1717,9805,2801,1
1718,13874,3674,1
1719,1168,1918,1
1720,11184,415,1
1721,202,4357,1
1722,4197,4294,1
1723,9591,310,1
1724,176,285,1
1725,5429,2911,1
1726,4451,3560,1
1727,2747,1750,1
1728,9297,4127,1
1729,10048,3789,1
1730,125,970,1
1731,3039,312,1
1732,8467,2820,1
1733,128,237,1
1734,10199,81,1
1735,9066,3969,1
1736,8979,2052,1
1737,5117,2363,1
1738,9423,3154,1
1739,8428,4119,1
1740,12849,1645,1
1741,6711,1626,1
1742,9924,1702,1
1743,735,1909,1
1744,7332,4554,1
1745,10370,3424,1
1746,3887,1152,1
1747,11102,3684,1
1748,6783,3028,1
1749,3458,2428,1
1750,13781,2939,1
1751,10552,2249,1
1752,3951,3107,1
1753,6815,1657,1
1754,11098,4526,1
1755,5349,1788,1
1756,13235,3036,1
1757,13026,2362,1
1758,8238,1681,1
1759,7639,1260,1
1760,14922,1778,1
1761,1405,206,1
1762,1508,759,1
1763,659,1693,1
1764,12800,3174,1
1765,3663,2075,1
1766,8430,3508,1
1767,13917,844,1
1768,1528,3240,1
1769,5277,3227,1
1770,11450,982,1
1771,8183,3174,1
1772,674,717,1
1773,5274,2980,1
1774,6607,3070,1
1775,11850,4583,1
1776,10318,2369,1
1777,3967,3361,1
1778,2992,3909,1
1779,8258,3399,1
1780,13863,3484,1
1781,9571,4844,1
1782,14567,3929,1
1783,1365,2780,1
1784,10177,2583,1
1785,5547,4894,1
1786,5851,1927,1
1787,7220,4300,1
1788,8003,37,1
1789,11914,4322,1
1790,6778,248,1
1791,9801,417,1
1792,10141,1820,1
1793,938,3247,1
1794,4903,3374,1
1795,8079,1461,1
1796,13915,2043,1
1797,12001,1525,1
1798,2828,2997,1
1799,12181,3437,1
1800,3807,3260,1
1801,14141,3132,1
1802,8184,2188,1
1803,258,4472,1
1804,13858,2384,1
1805,13207,3706,1
1806,3291,3196,1
1807,10594,3431,1
1808,14003,4895,1
1809,10787,4563,1
1810,1413,3773,1
1811,871,2340,1
1812,4453,567,1
1813,10134,2016,1
1814,1202,4789,1
1815,12360,2804,1
1816,12437,4090,1
1817,1598,907,1
1818,8439,2626,1
1819,1981,4543,1
1820,1818,3547,1
1821,12461,599,1
1822,6838,4340,1
1823,815,3436,1
1824,6555,1966,1
1825,13670,1745,1
1826,4430,1750,1
1827,14237,2720,1
1828,10428,2220,1
1829,2558,1203,1
1830,3587,68,1
1831,898,1365,1
1832,1768,3543,1
1833,1116,2902,1
1834,14475,4860,1
1835,9103,4188,1
1836,14975,3544,1
1837,13280,2133,1
1838,10646,47,1
1839,4919,302,1
1840,2994,453,1
1841,3991,1062,1
1842,445,3886,1
1843,3373,3036,1
1844,13402,2094,1
1845,7245,3273,1
1846,13644,4599,1
1847,5783,1188,1
1848,3852,589,1
1849,10081,3521,1
1850,1296,2887,1
1851,14606,3148,1
1852,13567,164,1
1853,6244,272,1
1854,1025,3438,1
1855,9987,1327,1
1856,1451,1840,1
1857,6369,2052,1
1858,13352,240,1
1859,5859,1821,1
1860,12475,4729,1
1861,5262,4014,1
1862,4250,3481,1
1863,7460,3756,1
1864,6124,4217,1
1865,6874,4048,1
1866,11386,2054,1
1867,14613,4067,1
1868,14099,3562,1
1869,2940,4348,1
1870,1466,1584,1
1871,1593,3571,1
1872,13435,963,1
1873,2786,3377,1
1874,1275,2929,1
1875,1364,2150,1
1876,11004,2537,1
1877,1119,4391,1
1878,1295,502,1
1879,11588,3946,1
1880,7892,4367,1
1881,3682,4999,1
1882,13085,1405,1
1883,11784,3885,1
1884,5066,3088,1
1885,14837,2421,1
1886,12669,774,1
1887,268,3647,1
1888,14397,465,1
1889,4356,1784,1
1890,6536,3852,1
1891,531,669,1
1892,14184,3842,1
1893,5082,3982,1
1894,1209,1347,1
1895,4275,3986,1
1896,7609,299,1
1897,9175,3858,1
1898,12197,2721,1
1899,1100,3717,1
1900,3333,4761,1
1901,9099,1784,1
1902,13830,3334,1
1903,12304,3407,1
1904,10462,2120,1
1905,12931,2653,1
1906,5180,1637,1
1907,9596,4660,1
1908,9452,2488,1
1909,7539,2873,1
1910,11594,3043,1
1911,5253,319,1
1912,3695,4441,1
1913,5835,1246,1
1914,13935,349,1
1915,4580,399,1
1916,12939,1104,1
1917,3706,1400,1
1918,14441,3187,1
1919,4818,4983,1
1920,10281,3722,1
1921,7869,1364,1
1922,11923,3681,1
1923,14724,343,1
1924,10860,4230,1
1925,14928,4347,1
1926,8168,2802,1
1927,5287,4510,1
1928,2753,2725,1
1929,14323,2878,1
1930,13093,4085,1
1931,13932,3817,1
1932,2797,971,1
1933,11942,248,1
1934,2354,4586,1
1935,9197,650,1
1936,3995,965,1
1937,10732,425,1
1938,4121,4163,1
1939,10590,1515,1
1940,10195,513,1
1941,4460,3328,1
1942,13589,933,1
1943,6116,4882,1
1944,4451,2699,1
1945,1682,4141,1
1946,4156,4070,1
1947,12825,2245,1
1948,14114,900,1
1949,13762,1791,1
1950,8709,4190,1
1951,13405,3933,1
1952,3671,1363,1
1953,14757,4593,1
1954,7114,3920,1
1955,10574,3876,1
1956,38,3750,1
1957,5010,628,1
1958,12463,2888,1
1959,13280,3016,1
1960,5962,4479,1
1961,13870,873,1
1962,8688,1691,1
1963,10861,1184,1
1964,5228,657,1
1965,6123,2038,1
1966,13182,4140,1
1967,4023,659,1
1968,13554,4105,1
1969,9012,3230,1
1970,9530,4123,1
1971,792,4294,1
1972,5728,2151,1
1973,10863,1051,1
1974,3768,3749,1
1975,5128,3276,1
1976,5490,420,1
1977,12537,3566,1
1978,357,4137,1
1979,5422,2093,1
1980,879,1524,1
1981,9781,3746,1
1982,7041,4703,1
1983,2549,1945,1
1984,10439,3587,1
1985,4613,126,1
1986,7670,464,1
1987,10201,3996,1
1988,13325,1065,1
1989,11206,2841,1
1990,5406,507,1
1991,1871,4490,1
1992,13878,3040,1
1993,4248,3846,1
1994,14544,899,1
1995,5488,969,1
1996,14192,3778,1
1997,9108,3680,1
1998,8410,2507,1
1999,1037,2259,1
2000,4395,1701,1
2001,12524,3252,1
2002,1608,4668,1
2003,9132,2923,1
2004,7427,3048,1
2005,4245,2339,1
2006,8748,1227,1
2007,2305,3309,1
2008,14491,2597,1
2009,1375,1558,1
2010,1523,4462,1
2011,12101,2640,1
2012,8202,2991,1
2013,11083,2474,1
2014,6974,645,1
2015,3339,2653,1
2016,3538,4347,1
2017,3284,4812,1
2018,3213,1099,1
2019,9309,1782,1
2020,1859,2016,1
2021,3006,1740,1
2022,6373,3371,1
2023,11931,4185,1
2024,14284,3336,1
2025,4890,1411,1
2026,11403,109,1
2027,11227,1789,1
2028,514,2143,1
2029,3247,278,1
2030,14255,1656,1
2031,4329,2058,1
2032,8335,1161,1
2033,7506,2050,1
2034,3994,1231,1
2035,5537,3378,1
2036,12404,2613,1
2037,358,2600,1
2038,5631,894,1
2039,10903,3860,1
2040,6798,1278,1
2041,13300,3872,1
2042,10061,1804,1
2043,13245,4293,1
2044,14260,4454,1
2045,828,3103,1
2046,6450,1849,1
2047,6101,4415,1
2048,13206,1634,1
2049,3298,4291,1
2050,6209,2278,1
2051,11570,3939,1
2052,11447,11,1
2053,10593,555,1
2054,6325,489,1
2055,12163,2872,1
2056,3228,4721,1
2057,5498,1041,1
2058,6699,840,1
2059,14840,4748,1
2060,12315,1207,1
2061,11886,489,1
2062,4595,1739,1
2063,3890,1031,1
2064,13468,3764,1
2065,12567,2089,1
2066,10295,1252,1
2067,1719,1421,1
2068,3979,3037,1
2069,4403,1729,1
2070,2874,1079,1
2071,5211,3346,1
2072,4347,3062,1
2073,32,4602,1
2074,9706,428,1
2075,1175,1605,1
2076,4987,984,1
2077,8521,1992,1
2078,7415,122,1
2079,7749,2831,1
2080,13221,3961,1
2081,14791,4914,1
2082,14889,3844,1
2083,4865,1515,1
2084,258,3273,1
2085,15,358,1
2086,3716,2989,1
2087,11945,1629,1
2088,1166,4801,1
2089,9234,2271,1
2090,5615,1429,1
2091,870,2149,1
2092,8258,491,1
2093,5968,4577,1
2094,2728,2787,1
2095,1120,1611,1
2096,4524,3959,1
2097,11420,937,1
2098,8825,4154,1
2099,11926,3466,1
2100,3600,1530,1
2101,10299,4455,1
2102,7062,774,1
2103,14379,1262,1
2104,9970,3326,1
2105,14900,4565,1
2106,692,3486,1
2107,10449,3728,1
2108,6433,3030,1
2109,1128,4774,1
2110,1667,3633,1
2111,5569,2814,1
2112,13870,3288,1
2113,8699,2114,1
2114,2909,3163,1
2115,5729,2109,1
2116,6194,3003,1
2117,1153,1334,1
2118,252,1670,1
2119,12780,2561,1
2120,2851,2832,1
2121,457,4118,1
2122,7655,2171,1
2123,1053,3881,1
2124,766,3555,1
2125,613,269,1
2126,13621,841,1
2127,2132,3389,1
2128,6294,2681,1
2129,11527,4617,1
2130,7,4658,1
2131,1086,3905,1
2132,8139,753,1
2133,5869,3889,1
2134,7762,410,1
2135,8801,4417,1
2136,12740,133,1
2137,9278,3160,1
2138,2178,3145,1
2139,10972,3077,1
2140,13429,1912,1
2141,7411,1785,1
2142,7632,854,1
2143,2747,2924,1
2144,6784,2102,1
2145,2622,1850,1
2146,14101,187,1
2147,8769,4066,1
2148,11000,1504,1
2149,14301,1315,1
2150,3620,62,1
2151,8908,1771,1
2152,705,3080,1
2153,14199,3406,1
2154,10883,2603,1
2155,14637,2823,1
2156,3801,3887,1
2157,5309,342,1
2158,14658,3356,1
2159,4260,2030,1
2160,6626,2123,1
2161,3130,4986,1
2162,2937,1059,1
2163,9143,2395,1
2164,10397,2885,1
2165,1771,3696,1
2166,1662,3012,1
2167,9819,299,1
2168,11391,1636,1
2169,6576,1812,1
2170,13301,3390,1
2171,5529,2613,1
2172,1471,3805,1
2173,12216,632,1
2174,7501,416,1
2175,3034,3320,1
2176,9741,3044,1
2177,7192,2563,1
2178,7601,3013,1
2179,1995,2801,1
2180,14461,3522,1
2181,6317,229,1
2182,5604,2850,1
2183,10050,2308,1
2184,186,30,1
2185,6676,766,1
2186,4779,229,1
2187,5558,4536,1
2188,10194,4814,1
2189,8256,1652,1
2190,5255,3509,1
2191,658,1262,1
2192,7624,4117,1
2193,10660,315,1
2194,7320,238,1
2195,10081,2056,1
2196,1868,4988,1
2197,9852,3468,1
2198,10602,1388,1
2199,1171,1484,1
2200,957,2627,1
2201,4552,3065,1
2202,2019,1436,1
2203,12007,4975,1
2204,10863,3414,1
2205,8985,3860,1
2206,2714,3232,1
2207,6742,1515,1
2208,10613,106,1
2209,8354,4925,1
2210,777,1113,1
2211,9406,2228,1
2212,2087,2542,1
2213,13079,2755,1
2214,12868,3061,1
2215,4780,3556,1
2216,3628,341,1
2217,9825,2679,1
2218,8192,1104,1
2219,14584,3956,1
2220,11250,3160,1
2221,679,1838,1
2222,13484,2836,1
2223,8628,3204,1
2224,14112,4838,1
2225,8181,1381,1
2226,13202,2355,1
2227,1325,880,1
2228,7370,3134,1
2229,10665,2717,1
2230,5646,697,1
2231,9576,4882,1
2232,2196,3889,1
2233,3016,2198,1
2234,4341,3300,1
2235,10054,4292,1
2236,829,4778,1
2237,8573,3877,1
2238,5631,4581,1
2239,4536,1205,1
2240,6694,1967,1
2241,6906,2784,1
2242,9830,2719,1
2243,9090,2904,1
2244,3440,2199,1
2245,12461,2302,1
2246,1076,548,1
2247,6043,3706,1
2248,545,1763,1
2249,6212,1057,1
2250,3072,4853,1
2251,1019,555,1
2252,11311,983,1
2253,4752,3829,1
2254,2921,4248,1
2255,4692,3129,1
2256,13010,2311,1
2257,7501,632,1
2258,14329,3625,1
2259,11346,2162,1
2260,7334,956,1
2261,3648,4426,1
2262,3826,988,1
2263,4354,272,1
2264,12222,39,1
2265,12023,1796,1
2266,13108,4742,1
2267,3238,2140,1
2268,14130,4474,1
2269,9524,4610,1
2270,12245,3593,1
2271,12950,3493,1
2272,5481,1244,1
2273,5722,3387,1
2274,11302,4878,1
2275,8991,1232,1
2276,13935,3859,1
2277,8614,4133,1
2278,6557,874,1
2279,10816,2327,1
2280,11128,969,1
2281,10526,1163,1
2282,5605,4779,1
2283,9376,1452,1
2284,14186,1049,1
2285,4741,2480,1
2286,2982,962,1
2287,7449,133,1
2288,5383,2936,1
2289,3269,99,1
2290,107,3657,1
2291,4127,30,1
2292,3312,998,1
2293,10114,3571,1
2294,12151,2532,1
2295,11193,1364,1
2296,11698,4756,1
2297,1397,2890,1
2298,5927,3657,1
2299,5767,4822,1
2300,11236,598,1
2301,3718,3796,1
2302,12562,265,1
2303,13121,252,1
2304,7175,2480,1
2305,14353,3798,1
2306,10451,1719,1
2307,4534,3482,1
2308,4452,1202,1
2309,410,225,1
2310,14949,2509,1
2311,4330,2363,1
2312,1889,1062,1
2313,3072,3558,1
2314,11765,2003,1
2315,10198,4623,1
2316,6836,4454,1
2317,4045,4553,1
2318,14356,4986,1
2319,5411,2903,1
2320,2229,1224,1
2321,1963,1983,1
2322,8490,995,1
2323,3062,4406,1
2324,8040,2388,1
2325,4848,4794,1
2326,3467,1130,1
2327,10886,1567,1
2328,13232,3689,1
2329,6163,945,1
2330,14837,142,1
2331,4585,3859,1
2332,11645,2381,1
2333,2932,514,1
2334,13256,424,1
2335,962,3930,1
2336,6334,3628,1
2337,775,4298,1
2338,8228,3625,1
2339,10269,2222,1
2340,7799,3822,1
2341,8905,1921,1
2342,638,2534,1
2343,12377,469,1
2344,5580,411,1
2345,3489,4657,1
2346,5274,4693,1
2347,9908,3965,1
2348,4916,4279,1
2349,10864,2709,1
2350,3458,2463,1
2351,10746,4920,1
2352,14710,2744,1
2353,4225,1908,1
2354,3005,4574,1
2355,3182,4703,1
2356,2766,365,1
2357,9433,4092,1
2358,11888,2973,1
2359,327,3769,1
2360,13513,4214,1
2361,4775,4641,1
2362,13776,3821,1
2363,13860,2795,1
2364,9060,56,1
2365,11844,3765,1
2366,2165,4564,1
2367,12176,2862,1
2368,14448,2216,1
2369,4172,3919,1
2370,8233,29,1
2371,10270,1357,1
2372,8665,789,1
2373,14363,4855,1
2374,8982,2428,1
2375,12893,2190,1
2376,5953,3744,1
2377,12553,3741,1
2378,7275,4433,1
2379,14812,678,1
2380,2753,1916,1
2381,14774,2191,1
2382,7799,2098,1
2383,2991,1103,1
2384,8113,1088,1
2385,11613,513,1
2386,5572,146,1
2387,10528,3508,1
2388,3195,3073,1
2389,3916,4676,1
2390,10349,2183,1
2391,10374,2385,1
2392,2171,1515,1
2393,1786,569,1
2394,11007,325,1
2395,6201,453,1
2396,2233,3055,1
2397,8184,4253,1
2398,10475,1389,1
2399,4259,3721,1
2400,2468,947,1
2401,8504,2837,1
2402,12818,1762,1
2403,10248,191,1
2404,14200,4727,1
2405,4729,1128,1
2406,14871,3832,1
2407,1846,2229,1
2408,8969,3212,1
2409,6648,1690,1
2410,3280,3630,1
2411,9117,2322,1
2412,717,1068,1
2413,10159,2581,1
2414,7805,4618,1
2415,5560,4838,1
2416,254,3583,1
2417,3465,1239,1
2418,6711,4913,1
2419,12962,4267,1
2420,11341,1026,1
2421,4259,4536,1
2422,5690,4790,1
2423,961,3616,1
2424,9391,2871,1
2425,1013,4250,1
2426,3819,1799,1
2427,14782,4978,1
2428,11436,2233,1
2429,11207,2361,1
2430,14041,2669,1
2431,2931,4058,1
2432,14258,3806,1
2433,7116,4859,1
2434,5511,266,1
2435,10178,292,1
2436,1334,445,1
2437,5289,1471,1
2438,8128,4274,1
2439,6644,635,1
2440,10322,3200,1
2441,5574,631,1
2442,1154,4652,1
2443,5759,616,1
2444,1607,2793,1
2445,3667,4543,1
2446,11707,4376,1
2447,11286,4146,1
2448,3621,493,1
2449,9124,4149,1
2450,14366,3065,1
2451,3661,3141,1
2452,14246,310,1
2453,285,65,1
2454,13447,1746,1
2455,3898,261,1
2456,12950,562,1
2457,6503,1652,1
2458,7778,2906,1
2459,10573,1209,1
2460,6253,3007,1
2461,13664,2706,1
2462,3335,1706,1
2463,4072,3466,1
2464,11898,4017,1
2465,12182,2458,1
2466,5705,1227,1
2467,1894,3267,1
2468,2697,2999,1
2469,6269,594,1
2470,7537,2993,1
2471,3439,4360,1
2472,5774,3619,1
2473,6139,2333,1
2474,14343,4468,1
2475,8547,3265,1
2476,4848,1320,1
2477,4467,1934,1
2478,5001,3340,1
2479,6162,2430,1
2480,2894,3908,1
2481,12974,2836,1
2482,3106,4003,1
2483,8754,1,1
2484,7652,3877,1
2485,6843,454,1
2486,10164,3788,1
2487,12512,1913,1
2488,6295,278,1
2489,9287,2974,1
2490,12845,3159,1
2491,7101,1547,1
2492,12396,3992,1
2493,6165,2176,1
2494,9709,20,1
2495,7922,4297,1
2496,13661,3731,1
2497,4792,4729,1
2498,1142,1557,1
2499,11236,1621,1
2500,8059,1388,1
2501,12963,354,1
2502,14427,3902,1
2503,12232,3915,1
2504,2260,2894,1
2505,3015,1027,1
2506,11689,4254,1
2507,7919,3988,1
2508,7814,387,1
2509,13525,4546,1
2510,11352,1405,1
2511,7643,928,1
2512,2969,650,1
2513,12551,68,1
2514,2473,646,1
2515,2632,624,1
2516,10601,4688,1
2517,6691,2192,1
2518,4193,3564,1
2519,12747,4836,1
2520,2818,841,1
2521,1935,2753,1
2522,269,1102,1
2523,14094,560,1
2524,14969,78,1
2525,557,4418,1
2526,812,1700,1
2527,5545,3702,1
2528,2489,2869,1
2529,12160,2897,1
2530,9840,4857,1
2531,13410,241,1
2532,10723,2093,1
2533,10565,4102,1
2534,6220,2289,1
2535,7478,2701,1
2536,12340,2673,1
2537,5635,2147,1
2538,718,2210,1
2539,10861,226,1
2540,14146,2770,1
2541,14747,1099,1
2542,8870,4380,1
2543,1569,4928,1
2544,11951,2455,1
2545,6343,2868,1
2546,7197,3123,1
2547,13766,4514,1
2548,2284,2063,1
2549,9430,1639,1
2550,5647,1377,1
2551,10451,1685,1
2552,8463,259,1
2553,5366,1820,1
2554,13761,2110,1
2555,10424,4967,1
2556,6701,3830,1
2557,1521,1057,1
2558,10970,2442,1
2559,13910,1178,1
2560,7151,1166,1
2561,2648,506,1
2562,9397,4271,1
2563,10081,3136,1
2564,4433,2706,1
2565,9362,4375,1
2566,10901,137,1
2567,14072,894,1
2568,10782,1155,1
2569,10870,4802,1
2570,14152,2287,1
2571,12131,4587,1
2572,4197,3437,1
2573,4315,4624,1
2574,8661,1121,1
2575,9052,1703,1
2576,54,709,1
2577,10079,1341,1
2578,6421,4313,1
2579,4550,2158,1
2580,10757,3002,1
2581,6213,3642,1
2582,6316,1844,1
2583,1057,1325,1
2584,2006,1461,1
2585,11581,177,1
2586,8216,3048,1
2587,12275,1425,1
2588,12086,1339,1
2589,3127,1652,1
2590,13841,1541,1
2591,14711,3780,1
2592,3488,3303,1
2593,13447,2635,1
2594,10743,4366,1
2595,14794,801,1
2596,7005,530,1
2597,14498,2845,1
2598,14279,1415,1
2599,12488,4301,1
2600,298,4757,1
2601,5271,1403,1
2602,12854,4238,1
2603,3707,3022,1
2604,10574,1723,1
2605,1767,4706,1
2606,219,4819,1
2607,5756,2597,1
2608,10368,738,1
2609,13109,3279,1
2610,1553,4009,1
2611,10287,1437,1
2612,5676,3472,1
2613,12255,3642,1
2614,12802,4701,1
2615,13819,2259,1
2616,303,2871,1
2617,13650,2125,1
2618,7180,1356,1
2619,207,4278,1
2620,1502,1259,1
2621,10904,4036,1
2622,2856,1406,1
2623,9390,494,1
2624,5091,1424,1
2625,6069,2381,1
2626,5621,279,1
2627,13235,670,1
2628,11351,4798,1
2629,10294,1463,1
2630,13977,4626,1
2631,11989,1019,1
2632,1840,2727,1
2633,7816,1012,1
2634,1864,518,1
2635,6892,2564,1
2636,6356,3197,1
2637,9806,1856,1
2638,3690,4539,1
2639,8721,1026,1
2640,13636,1078,1
2641,7059,3457,1
2642,11505,339,1
2643,3153,3999,1
2644,1130,737,1
2645,7963,1759,1
2646,4200,987,1
2647,6843,2920,1
2648,7690,4080,1
2649,7030,3675,1
2650,2572,4769,1
2651,909,981,1
2652,10820,1126,1
2653,13869,3801,1
2654,3806,1909,1
2655,1538,3861,1
2656,14488,3032,1
2657,14507,1895,1
2658,807,4658,1
2659,13598,2117,1
2660,9992,2094,1
2661,1828,2070,1
2662,283,1811,1
2663,4479,3463,1
2664,5809,4688,1
2665,7208,1733,1
2666,582,48,1
2667,12230,3620,1
2668,6929,10,1
2669,9497,2931,1
2670,5201,1568,1
2671,5172,853,1
2672,3138,4594,1
2673,4848,3308,1
2674,1421,343,1
2675,13013,3899,1
2676,5197,1879,1
2677,12331,4424,1
2678,12870,2439,1
2679,2735,2740,1
2680,9408,1489,1
2681,1914,4497,1
2682,12089,2232,1
2683,675,1271,1
2684,5584,1469,1
2685,13821,3218,1
2686,8469,4297,1
2687,8867,3348,1
2688,6183,3448,1
2689,5655,3930,1
2690,2829,1334,1
2691,1906,3326,1
2692,13846,1337,1
2693,141,4361,1
2694,9261,626,1
2695,8599,2258,1
2696,3635,4913,1
